utc,latitude,longitude
2018-Jan-11 17:34:07Z,37.421736026462256,-122.11417690884542
2018-Jan-11 17:34:07Z,37.421736136164014,-122.11417700365236
2018-Jan-11 17:34:07Z,37.421736136164014,-122.11417700365236
2018-Jan-11 17:34:07Z,37.421736249500455,-122.11417708486448
2018-Jan-11 17:34:07Z,37.42173635755423,-122.11417715812377
2018-Jan-11 17:34:07Z,37.42173635755423,-122.11417715812377
2018-Jan-11 17:34:07Z,37.42173649902367,-122.11417724763253
2018-Jan-11 17:34:07Z,37.421736635871596,-122.11417733625844
2018-Jan-11 17:34:07Z,37.421736635871596,-122.11417733625844
2018-Jan-11 17:34:08Z,37.42173676839437,-122.1141774385195
2018-Jan-11 17:34:08Z,37.421736891188814,-122.11417753612287
2018-Jan-11 17:34:08Z,37.421736891188814,-122.11417753612287
2018-Jan-11 17:34:08Z,37.42173704066695,-122.11417767956067
2018-Jan-11 17:34:08Z,37.4217371845986,-122.11417781361634
2018-Jan-11 17:34:08Z,37.4217371845986,-122.11417781361634
2018-Jan-11 17:34:08Z,37.421737349638136,-122.11417795515392
2018-Jan-11 17:34:08Z,37.421737504604124,-122.11417808040022
2018-Jan-11 17:34:08Z,37.421737504604124,-122.11417808040022
2018-Jan-11 17:34:08Z,37.42173761329625,-122.11417820781337
2018-Jan-11 17:34:08Z,37.42173771368982,-122.1141783259654
2018-Jan-11 17:34:08Z,37.42173771368982,-122.1141783259654
2018-Jan-11 17:34:08Z,37.42173782993467,-122.1141784744934
2018-Jan-11 17:34:08Z,37.42173795342935,-122.11417861646179
2018-Jan-11 17:34:08Z,37.42173795342935,-122.11417861646179
2018-Jan-11 17:34:09Z,37.42173806348285,-122.1141787531674
2018-Jan-11 17:34:09Z,37.42173817367966,-122.11417887923487
2018-Jan-11 17:34:09Z,37.42173817367966,-122.11417887923487
2018-Jan-11 17:34:09Z,37.42173827121694,-122.11417899653101
2018-Jan-11 17:34:09Z,37.42173837316405,-122.1141791105219
2018-Jan-11 17:34:09Z,37.42173837316405,-122.1141791105219
2018-Jan-11 17:34:09Z,37.42173846410613,-122.11417924553966
2018-Jan-11 17:34:09Z,37.421738560891065,-122.11417938019335
2018-Jan-11 17:34:09Z,37.421738560891065,-122.11417938019335
2018-Jan-11 17:34:09Z,37.421738680500276,-122.1141795035283
2018-Jan-11 17:34:09Z,37.42173880492317,-122.11417962167765
2018-Jan-11 17:34:09Z,37.42173880492317,-122.11417962167765
2018-Jan-11 17:34:09Z,37.421738952046574,-122.11417975857574
2018-Jan-11 17:34:09Z,37.421739094232535,-122.11417989496246
2018-Jan-11 17:34:09Z,37.421739094232535,-122.11417989496246
2018-Jan-11 17:34:10Z,37.42173922422145,-122.1141800488891
2018-Jan-11 17:34:10Z,37.42173934650782,-122.11418019666738
2018-Jan-11 17:34:10Z,37.42173934650782,-122.11418019666738
2018-Jan-11 17:34:10Z,37.42173945548329,-122.11418032801885
2018-Jan-11 17:34:10Z,37.42173956439037,-122.11418045299477
2018-Jan-11 17:34:10Z,37.42173956439037,-122.11418045299477
2018-Jan-11 17:34:10Z,37.421739661224166,-122.11418059180255
2018-Jan-11 17:34:10Z,37.42173976222026,-122.11418073096158
2018-Jan-11 17:34:10Z,37.42173976222026,-122.11418073096158
2018-Jan-11 17:34:10Z,37.42173985312977,-122.11418088357011
2018-Jan-11 17:34:10Z,37.421739949579255,-122.11418103269918
2018-Jan-11 17:34:10Z,37.421739949579255,-122.11418103269918
2018-Jan-11 17:34:10Z,37.42174000713823,-122.11418116089979
2018-Jan-11 17:34:10Z,37.421740071367324,-122.11418128489206
2018-Jan-11 17:34:10Z,37.421740071367324,-122.11418128489206
2018-Jan-11 17:34:11Z,37.42174013286063,-122.11418141881121
2018-Jan-11 17:34:11Z,37.42174020812405,-122.11418155533885
2018-Jan-11 17:34:11Z,37.42174020812405,-122.11418155533885
2018-Jan-11 17:34:11Z,37.42174028561845,-122.11418170240485
2018-Jan-11 17:34:11Z,37.421740370076066,-122.11418184784806
2018-Jan-11 17:34:11Z,37.421740370076066,-122.11418184784806
2018-Jan-11 17:34:11Z,37.42174042742986,-122.11418197067059
2018-Jan-11 17:34:11Z,37.42174048744454,-122.1141820904188
2018-Jan-11 17:34:11Z,37.42174048744454,-122.1141820904188
2018-Jan-11 17:34:11Z,37.42174058651907,-122.11418222221425
2018-Jan-11 17:34:11Z,37.42174069411688,-122.11418235895627
2018-Jan-11 17:34:11Z,37.42174069411688,-122.11418235895627
2018-Jan-11 17:34:11Z,37.42174080922507,-122.11418247548653
2018-Jan-11 17:34:11Z,37.4217409169271,-122.11418259210241
2018-Jan-11 17:34:11Z,37.4217409169271,-122.11418259210241
2018-Jan-11 17:34:12Z,37.42174102923762,-122.1141827207062
2018-Jan-11 17:34:12Z,37.42174113602773,-122.11418285409138
2018-Jan-11 17:34:12Z,37.42174113602773,-122.11418285409138
2018-Jan-11 17:34:12Z,37.42174121441125,-122.11418296861589
2018-Jan-11 17:34:12Z,37.42174129029348,-122.11418308384698
2018-Jan-11 17:34:12Z,37.42174129029348,-122.11418308384698
2018-Jan-11 17:34:12Z,37.42174133872992,-122.11418318140737
2018-Jan-11 17:34:12Z,37.421741394191464,-122.11418328546836
2018-Jan-11 17:34:12Z,37.421741394191464,-122.11418328546836
2018-Jan-11 17:34:12Z,37.42174142628484,-122.11418337517433
2018-Jan-11 17:34:12Z,37.421741469949936,-122.11418347387007
2018-Jan-11 17:34:12Z,37.421741469949936,-122.11418347387007
2018-Jan-11 17:34:12Z,37.421741527228825,-122.11418359220177
2018-Jan-11 17:34:12Z,37.4217415960143,-122.11418371814382
2018-Jan-11 17:34:12Z,37.4217415960143,-122.11418371814382
2018-Jan-11 17:34:13Z,37.42174168121449,-122.11418383170155
2018-Jan-11 17:34:13Z,37.42174176774024,-122.11418394445361
2018-Jan-11 17:34:13Z,37.42174176774024,-122.11418394445361
2018-Jan-11 17:34:13Z,37.42174186971991,-122.11418407572587
2018-Jan-11 17:34:13Z,37.421741967162745,-122.1141842092432
2018-Jan-11 17:34:13Z,37.421741967162745,-122.1141842092432
2018-Jan-11 17:34:13Z,37.4217420151367,-122.11418432967842
2018-Jan-11 17:34:13Z,37.421742059658364,-122.11418444718694
2018-Jan-11 17:34:13Z,37.421742059658364,-122.11418444718694
2018-Jan-11 17:34:13Z,37.42174208765132,-122.11418455104364
2018-Jan-11 17:34:13Z,37.42174212738535,-122.11418465793759
2018-Jan-11 17:34:13Z,37.42174212738535,-122.11418465793759
2018-Jan-11 17:34:13Z,37.42174215498748,-122.11418475258951
2018-Jan-11 17:34:13Z,37.421742193070266,-122.11418485315207
2018-Jan-11 17:34:13Z,37.421742193070266,-122.11418485315207
2018-Jan-11 17:34:14Z,37.42174222336584,-122.11418497475096
2018-Jan-11 17:34:14Z,37.421742262060924,-122.11418510155328
2018-Jan-11 17:34:14Z,37.421742262060924,-122.11418510155328
2018-Jan-11 17:34:14Z,37.42174226556859,-122.11418521769184
2018-Jan-11 17:34:14Z,37.42174227686674,-122.1141853318752
2018-Jan-11 17:34:14Z,37.42174227686674,-122.1141853318752
2018-Jan-11 17:34:14Z,37.42174232043087,-122.11418543488782
2018-Jan-11 17:34:14Z,37.42174237528338,-122.11418553945852
2018-Jan-11 17:34:14Z,37.42174237528338,-122.11418553945852
2018-Jan-11 17:34:14Z,37.42174243199557,-122.11418566487131
2018-Jan-11 17:34:14Z,37.42174248605991,-122.11418579327082
2018-Jan-11 17:34:14Z,37.42174248605991,-122.11418579327082
2018-Jan-11 17:34:14Z,37.42174257220459,-122.11418587998809
2018-Jan-11 17:34:14Z,37.421742655154276,-122.11418596458837
2018-Jan-11 17:34:14Z,37.421742655154276,-122.11418596458837
2018-Jan-11 17:34:15Z,37.42174273587299,-122.11418604158773
2018-Jan-11 17:34:15Z,37.4217428157384,-122.11418611429384
2018-Jan-11 17:34:15Z,37.4217428157384,-122.11418611429384
2018-Jan-11 17:34:15Z,37.421742905012955,-122.11418616738013
2018-Jan-11 17:34:15Z,37.42174299495191,-122.11418622700275
2018-Jan-11 17:34:15Z,37.42174299495191,-122.11418622700275
2018-Jan-11 17:34:15Z,37.421743077517284,-122.11418629351837
2018-Jan-11 17:34:15Z,37.421743151862266,-122.11418637190997
2018-Jan-11 17:34:15Z,37.421743151862266,-122.11418637190997
2018-Jan-11 17:34:15Z,37.42174324776459,-122.11418642456745
2018-Jan-11 17:34:15Z,37.42174334080085,-122.11418648092226
2018-Jan-11 17:34:15Z,37.42174334080085,-122.11418648092226
2018-Jan-11 17:34:15Z,37.421743421568415,-122.11418651347925
2018-Jan-11 17:34:15Z,37.42174349590363,-122.11418655539947
2018-Jan-11 17:34:15Z,37.42174349590363,-122.11418655539947
2018-Jan-11 17:34:16Z,37.421743614744216,-122.11418661121894
2018-Jan-11 17:34:16Z,37.421743734311086,-122.11418667649876
2018-Jan-11 17:34:16Z,37.421743734311086,-122.11418667649876
2018-Jan-11 17:34:16Z,37.421743837753105,-122.11418672985339
2018-Jan-11 17:34:16Z,37.421743928333676,-122.1141867843501
2018-Jan-11 17:34:16Z,37.421743928333676,-122.1141867843501
2018-Jan-11 17:34:16Z,37.421744028111696,-122.11418682796256
2018-Jan-11 17:34:16Z,37.42174412764545,-122.11418687461432
2018-Jan-11 17:34:16Z,37.42174412764545,-122.11418687461432
2018-Jan-11 17:34:16Z,37.421744203482085,-122.11418691313119
2018-Jan-11 17:34:16Z,37.42174427857615,-122.11418695533322
2018-Jan-11 17:34:16Z,37.42174427857615,-122.11418695533322
2018-Jan-11 17:34:16Z,37.42174432963113,-122.11418702399078
2018-Jan-11 17:34:16Z,37.421744388437496,-122.11418709528309
2018-Jan-11 17:34:16Z,37.421744388437496,-122.11418709528309
2018-Jan-11 17:34:17Z,37.42174445635664,-122.11418716163622
2018-Jan-11 17:34:17Z,37.42174453451544,-122.11418722283715
2018-Jan-11 17:34:17Z,37.42174453451544,-122.11418722283715
2018-Jan-11 17:34:17Z,37.421744596705715,-122.11418728290678
2018-Jan-11 17:34:17Z,37.42174465700048,-122.11418733602139
2018-Jan-11 17:34:17Z,37.42174465700048,-122.11418733602139
2018-Jan-11 17:34:17Z,37.42174473211083,-122.11418741752239
2018-Jan-11 17:34:17Z,37.42174481416161,-122.1141874973999
2018-Jan-11 17:34:17Z,37.42174481416161,-122.1141874973999
2018-Jan-11 17:34:17Z,37.42174487797382,-122.11418757020917
2018-Jan-11 17:34:17Z,37.42174494342424,-122.11418763490914
2018-Jan-11 17:34:17Z,37.42174494342424,-122.11418763490914
2018-Jan-11 17:34:17Z,37.421745021745885,-122.11418772331123
2018-Jan-11 17:34:17Z,37.42174510555213,-122.11418780792702
2018-Jan-11 17:34:17Z,37.42174510555213,-122.11418780792702
2018-Jan-11 17:34:18Z,37.42174517070291,-122.11418785200065
2018-Jan-11 17:34:18Z,37.42174523649205,-122.11418788790299
2018-Jan-11 17:34:18Z,37.42174523649205,-122.11418788790299
2018-Jan-11 17:34:18Z,37.4217453165431,-122.11418794823017
2018-Jan-11 17:34:18Z,37.42174540246306,-122.114188015004
2018-Jan-11 17:34:18Z,37.42174540246306,-122.114188015004
2018-Jan-11 17:34:18Z,37.42174550110769,-122.11418807599054
2018-Jan-11 17:34:18Z,37.421745598824096,-122.11418813255433
2018-Jan-11 17:34:18Z,37.421745598824096,-122.11418813255433
2018-Jan-11 17:34:18Z,37.421745707193786,-122.11418818368813
2018-Jan-11 17:34:18Z,37.42174581188319,-122.11418823433381
2018-Jan-11 17:34:18Z,37.42174581188319,-122.11418823433381
2018-Jan-11 17:34:18Z,37.42174592407647,-122.11418828116088
2018-Jan-11 17:34:18Z,37.42174603201625,-122.11418832844905
2018-Jan-11 17:34:18Z,37.42174603201625,-122.11418832844905
2018-Jan-11 17:34:19Z,37.42174617539423,-122.11418837342202
2018-Jan-11 17:34:19Z,37.42174631409532,-122.11418841965445
2018-Jan-11 17:34:19Z,37.42174631409532,-122.11418841965445
2018-Jan-11 17:34:19Z,37.42174642048482,-122.11418846538524
2018-Jan-11 17:34:19Z,37.42174651783647,-122.11418851295254
2018-Jan-11 17:34:19Z,37.42174651783647,-122.11418851295254
2018-Jan-11 17:34:19Z,37.421746642962844,-122.1141885289782
2018-Jan-11 17:34:19Z,37.42174677133308,-122.11418854684712
2018-Jan-11 17:34:19Z,37.42174677133308,-122.11418854684712
2018-Jan-11 17:34:19Z,37.421746925634665,-122.11418856754362
2018-Jan-11 17:34:19Z,37.421747074161786,-122.11418859675254
2018-Jan-11 17:34:19Z,37.421747074161786,-122.11418859675254
2018-Jan-11 17:34:19Z,37.421747275017324,-122.11418863264275
2018-Jan-11 17:34:19Z,37.42174746535963,-122.11418867107335
2018-Jan-11 17:34:19Z,37.42174746535963,-122.11418867107335
2018-Jan-11 17:34:20Z,37.42174763711814,-122.11418868535016
2018-Jan-11 17:34:20Z,37.421747791738895,-122.11418870055196
2018-Jan-11 17:34:20Z,37.421747791738895,-122.11418870055196
2018-Jan-11 17:34:20Z,37.42174795204943,-122.1141887253449
2018-Jan-11 17:34:20Z,37.42174810981634,-122.11418875578893
2018-Jan-11 17:34:20Z,37.42174810981634,-122.11418875578893
2018-Jan-11 17:34:20Z,37.42174823930044,-122.11418876620797
2018-Jan-11 17:34:20Z,37.421748367836784,-122.1141887783125
2018-Jan-11 17:34:20Z,37.421748367836784,-122.1141887783125
2018-Jan-11 17:34:20Z,37.42174849870831,-122.11418883510554
2018-Jan-11 17:34:20Z,37.4217486374094,-122.11418889647634
2018-Jan-11 17:34:20Z,37.4217486374094,-122.11418889647634
2018-Jan-11 17:34:20Z,37.42174874836506,-122.11418893774531
2018-Jan-11 17:34:20Z,37.421748864414496,-122.11418897011485
2018-Jan-11 17:34:20Z,37.421748864414496,-122.11418897011485
2018-Jan-11 17:34:21Z,37.42174895527841,-122.11418901149572
2018-Jan-11 17:34:21Z,37.4217490574763,-122.11418905330945
2018-Jan-11 17:34:21Z,37.4217490574763,-122.11418905330945
2018-Jan-11 17:34:21Z,37.42174916947417,-122.11418910365444
2018-Jan-11 17:34:21Z,37.42174929412178,-122.11418915181099
2018-Jan-11 17:34:21Z,37.42174929412178,-122.11418915181099
2018-Jan-11 17:34:21Z,37.42174943097621,-122.11418917615356
2018-Jan-11 17:34:21Z,37.42174957159561,-122.114189197829
2018-Jan-11 17:34:21Z,37.42174957159561,-122.114189197829
2018-Jan-11 17:34:21Z,37.421749723386135,-122.11418922816786
2018-Jan-11 17:34:21Z,37.421749874180044,-122.11418926267464
2018-Jan-11 17:34:21Z,37.421749874180044,-122.11418926267464
2018-Jan-11 17:34:21Z,37.421750033246454,-122.11418927530639
2018-Jan-11 17:34:21Z,37.421750189993965,-122.11418928798265
2018-Jan-11 17:34:21Z,37.421750189993965,-122.11418928798265
2018-Jan-11 17:34:22Z,37.42175032031508,-122.11418931162943
2018-Jan-11 17:34:22Z,37.42175044984151,-122.11418934069408
2018-Jan-11 17:34:22Z,37.42175044984151,-122.11418934069408
2018-Jan-11 17:34:22Z,37.42175058340649,-122.1141893831793
2018-Jan-11 17:34:22Z,37.4217507237002,-122.11418942461813
2018-Jan-11 17:34:22Z,37.4217507237002,-122.11418942461813
2018-Jan-11 17:34:22Z,37.42175089937674,-122.11418941583607
2018-Jan-11 17:34:22Z,37.42175107624529,-122.11418940464438
2018-Jan-11 17:34:22Z,37.42175107624529,-122.11418940464438
2018-Jan-11 17:34:22Z,37.42175125456643,-122.11418940889047
2018-Jan-11 17:34:22Z,37.42175142554653,-122.11418942483792
2018-Jan-11 17:34:22Z,37.42175142554653,-122.11418942483792
2018-Jan-11 17:34:22Z,37.42175159384948,-122.11418942866197
2018-Jan-11 17:34:22Z,37.42175175926682,-122.11418943532439
2018-Jan-11 17:34:22Z,37.42175175926682,-122.11418943532439
2018-Jan-11 17:34:23Z,37.42175188771848,-122.11418939974162
2018-Jan-11 17:34:23Z,37.42175201823501,-122.11418936994615
2018-Jan-11 17:34:23Z,37.42175201823501,-122.11418936994615
2018-Jan-11 17:34:23Z,37.42175214374896,-122.11418933310127
2018-Jan-11 17:34:23Z,37.42175228075321,-122.11418931067747
2018-Jan-11 17:34:23Z,37.42175228075321,-122.11418931067747
2018-Jan-11 17:34:23Z,37.42175241610296,-122.11418928617714
2018-Jan-11 17:34:23Z,37.421752559432086,-122.114189270556
2018-Jan-11 17:34:23Z,37.421752559432086,-122.114189270556
2018-Jan-11 17:34:23Z,37.42175270250718,-122.1141892880838
2018-Jan-11 17:34:23Z,37.42175285093659,-122.11418930908502
2018-Jan-11 17:34:23Z,37.42175285093659,-122.11418930908502
2018-Jan-11 17:34:23Z,37.421752998343344,-122.11418933074698
2018-Jan-11 17:34:23Z,37.42175314900698,-122.11418934632496
2018-Jan-11 17:34:23Z,37.42175314900698,-122.11418934632496
2018-Jan-11 17:34:24Z,37.421753297918414,-122.1141893282565
2018-Jan-11 17:34:24Z,37.42175345026912,-122.11418930885982
2018-Jan-11 17:34:24Z,37.42175345026912,-122.11418930885982
2018-Jan-11 17:34:24Z,37.42175360050936,-122.11418931896067
2018-Jan-11 17:34:24Z,37.42175375422145,-122.11418933648172
2018-Jan-11 17:34:24Z,37.42175375422145,-122.11418933648172
2018-Jan-11 17:34:24Z,37.42175390468316,-122.11418932071763
2018-Jan-11 17:34:24Z,37.42175405777644,-122.1141893027098
2018-Jan-11 17:34:24Z,37.42175405777644,-122.1141893027098
2018-Jan-11 17:34:24Z,37.421754207436955,-122.11418928376217
2018-Jan-11 17:34:24Z,37.42175436066702,-122.11418927318536
2018-Jan-11 17:34:24Z,37.42175436066702,-122.11418927318536
2018-Jan-11 17:34:24Z,37.42175447877481,-122.11418926300364
2018-Jan-11 17:34:24Z,37.421754601885176,-122.11418925742937
2018-Jan-11 17:34:24Z,37.421754601885176,-122.11418925742937
2018-Jan-11 17:34:25Z,37.421754691560324,-122.11418922171852
2018-Jan-11 17:34:25Z,37.42175479514891,-122.11418919017554
2018-Jan-11 17:34:25Z,37.42175479514891,-122.11418919017554
2018-Jan-11 17:34:25Z,37.42175487094972,-122.11418919398743
2018-Jan-11 17:34:25Z,37.42175496414231,-122.11418920708843
2018-Jan-11 17:34:25Z,37.42175496414231,-122.11418920708843
2018-Jan-11 17:34:25Z,37.42175503528577,-122.11418919235855
2018-Jan-11 17:34:25Z,37.42175512393175,-122.11418917467302
2018-Jan-11 17:34:25Z,37.42175512393175,-122.11418917467302
2018-Jan-11 17:34:25Z,37.42175522768969,-122.11418915887928
2018-Jan-11 17:34:25Z,37.42175534560206,-122.11418914964145
2018-Jan-11 17:34:25Z,37.42175534560206,-122.11418914964145
2018-Jan-11 17:34:25Z,37.421755449659635,-122.11418914397413
2018-Jan-11 17:34:25Z,37.42175555856996,-122.11418914119103
2018-Jan-11 17:34:25Z,37.42175555856996,-122.11418914119103
2018-Jan-11 17:34:26Z,37.42175571378674,-122.11418914151062
2018-Jan-11 17:34:26Z,37.42175587582343,-122.11418914339029
2018-Jan-11 17:34:26Z,37.42175587582343,-122.11418914339029
2018-Jan-11 17:34:26Z,37.421755992810844,-122.11418911755234
2018-Jan-11 17:34:26Z,37.42175610000154,-122.11418909203805
2018-Jan-11 17:34:26Z,37.42175610000154,-122.11418909203805
2018-Jan-11 17:34:26Z,37.42175618996981,-122.1141890687108
2018-Jan-11 17:34:26Z,37.42175629075747,-122.1141890548466
2018-Jan-11 17:34:26Z,37.42175629075747,-122.1141890548466
2018-Jan-11 17:34:26Z,37.4217564060513,-122.11418904469994
2018-Jan-11 17:34:26Z,37.42175653299829,-122.11418903965695
2018-Jan-11 17:34:26Z,37.42175653299829,-122.11418903965695
2018-Jan-11 17:34:26Z,37.421756616009844,-122.11418900887041
2018-Jan-11 17:34:26Z,37.42175670078013,-122.11418897948485
2018-Jan-11 17:34:26Z,37.42175670078013,-122.11418897948485
2018-Jan-11 17:34:27Z,37.421756802440626,-122.11418895462317
2018-Jan-11 17:34:27Z,37.42175692032695,-122.11418893924876
2018-Jan-11 17:34:27Z,37.42175692032695,-122.11418893924876
2018-Jan-11 17:34:27Z,37.42175702706168,-122.11418892952952
2018-Jan-11 17:34:27Z,37.42175714331304,-122.11418892371663
2018-Jan-11 17:34:27Z,37.42175714331304,-122.11418892371663
2018-Jan-11 17:34:27Z,37.4217572074086,-122.11418892419934
2018-Jan-11 17:34:27Z,37.42175728358069,-122.11418892503399
2018-Jan-11 17:34:27Z,37.42175728358069,-122.11418892503399
2018-Jan-11 17:34:27Z,37.421757351206715,-122.11418889982038
2018-Jan-11 17:34:27Z,37.42175743591837,-122.11418887336892
2018-Jan-11 17:34:27Z,37.42175743591837,-122.11418887336892
2018-Jan-11 17:34:27Z,37.421757485051785,-122.11418885076982
2018-Jan-11 17:34:27Z,37.42175754599467,-122.11418883664136
2018-Jan-11 17:34:27Z,37.42175754599467,-122.11418883664136
2018-Jan-11 17:34:28Z,37.421757605243975,-122.11418882885302
2018-Jan-11 17:34:28Z,37.42175768200883,-122.11418882485368
2018-Jan-11 17:34:28Z,37.42175768200883,-122.11418882485368
2018-Jan-11 17:34:28Z,37.42175773079701,-122.1141887956515
2018-Jan-11 17:34:28Z,37.421757791479344,-122.11418876898972
2018-Jan-11 17:34:28Z,37.421757791479344,-122.11418876898972
2018-Jan-11 17:34:28Z,37.42175785682555,-122.11418877850667
2018-Jan-11 17:34:28Z,37.421757934332966,-122.11418879625424
2018-Jan-11 17:34:28Z,37.421757934332966,-122.11418879625424
2018-Jan-11 17:34:28Z,37.421757959150455,-122.11418878864121
2018-Jan-11 17:34:28Z,37.421757990058325,-122.1141887749995
2018-Jan-11 17:34:28Z,37.421757990058325,-122.1141887749995
2018-Jan-11 17:34:29Z,37.42175803140126,-122.11418873367661
2018-Jan-11 17:34:29Z,37.42175809284571,-122.11418869867094
2018-Jan-11 17:34:29Z,37.42175809284571,-122.11418869867094
2018-Jan-11 17:34:29Z,37.42175810981409,-122.11418863775587
2018-Jan-11 17:34:29Z,37.421758133986714,-122.11418858950223
2018-Jan-11 17:34:29Z,37.421758133986714,-122.11418858950223
2018-Jan-11 17:34:29Z,37.42175817711443,-122.1141885478598
2018-Jan-11 17:34:29Z,37.421758239197224,-122.11418852195713
2018-Jan-11 17:34:29Z,37.421758239197224,-122.11418852195713
2018-Jan-11 17:34:29Z,37.42175829317037,-122.11418850737287
2018-Jan-11 17:34:29Z,37.421758350993166,-122.11418849753906
2018-Jan-11 17:34:29Z,37.421758350993166,-122.11418849753906
2018-Jan-11 17:34:29Z,37.42175836932293,-122.11418843533896
2018-Jan-11 17:34:29Z,37.42175839470711,-122.1141883766838
2018-Jan-11 17:34:29Z,37.42175839470711,-122.1141883766838
2018-Jan-11 17:34:29Z,37.42175841311504,-122.11418833069008
2018-Jan-11 17:34:29Z,37.42175844729934,-122.11418830060067
2018-Jan-11 17:34:29Z,37.42175844729934,-122.11418830060067
2018-Jan-11 17:34:30Z,37.42175844841971,-122.11418825506402
2018-Jan-11 17:34:30Z,37.42175845834019,-122.1141882141524
2018-Jan-11 17:34:30Z,37.42175845834019,-122.1141882141524
2018-Jan-11 17:34:30Z,37.421758468488655,-122.11418815686991
2018-Jan-11 17:34:30Z,37.42175849670633,-122.11418810948061
2018-Jan-11 17:34:30Z,37.42175849670633,-122.11418810948061
2018-Jan-11 17:34:30Z,37.421758498347806,-122.11418804904962
2018-Jan-11 17:34:30Z,37.42175850928443,-122.11418799883809
2018-Jan-11 17:34:30Z,37.42175850928443,-122.11418799883809
2018-Jan-11 17:34:30Z,37.42175849571624,-122.11418793719355
2018-Jan-11 17:34:30Z,37.421758495436144,-122.11418788538148
2018-Jan-11 17:34:30Z,37.421758495436144,-122.11418788538148
2018-Jan-11 17:34:30Z,37.42175850652911,-122.11418782404844
2018-Jan-11 17:34:30Z,37.42175853148989,-122.11418777214874
2018-Jan-11 17:34:30Z,37.42175853148989,-122.11418777214874
2018-Jan-11 17:34:31Z,37.42175856966713,-122.1141877437866
2018-Jan-11 17:34:31Z,37.4217586123454,-122.11418772282582
2018-Jan-11 17:34:31Z,37.4217586123454,-122.11418772282582
2018-Jan-11 17:34:31Z,37.42175860367556,-122.11418766180019
2018-Jan-11 17:34:31Z,37.42175859734417,-122.11418760070579
2018-Jan-11 17:34:31Z,37.42175859734417,-122.11418760070579
2018-Jan-11 17:34:31Z,37.42175860355832,-122.11418752990566
2018-Jan-11 17:34:31Z,37.421758624617354,-122.11418747176018
2018-Jan-11 17:34:31Z,37.421758624617354,-122.11418747176018
2018-Jan-11 17:34:31Z,37.42175866042358,-122.11418743912634
2018-Jan-11 17:34:31Z,37.42175870112165,-122.11418741576811
2018-Jan-11 17:34:31Z,37.42175870112165,-122.11418741576811
2018-Jan-11 17:34:31Z,37.4217587543848,-122.11418738537934
2018-Jan-11 17:34:31Z,37.421758806514546,-122.11418735492451
2018-Jan-11 17:34:31Z,37.421758806514546,-122.11418735492451
2018-Jan-11 17:34:32Z,37.4217588680111,-122.11418731434593
2018-Jan-11 17:34:32Z,37.42175892681096,-122.114187278035
2018-Jan-11 17:34:32Z,37.42175892681096,-122.114187278035
2018-Jan-11 17:34:32Z,37.42175896013544,-122.11418723085471
2018-Jan-11 17:34:32Z,37.421758992163674,-122.11418719077773
2018-Jan-11 17:34:32Z,37.421758992163674,-122.11418719077773
2018-Jan-11 17:34:32Z,37.42175899773947,-122.11418716984662
2018-Jan-11 17:34:32Z,37.42175901041527,-122.11418715652042
2018-Jan-11 17:34:32Z,37.42175901041527,-122.11418715652042
2018-Jan-11 17:34:32Z,37.42175902933779,-122.11418712964962
2018-Jan-11 17:34:32Z,37.42175906122273,-122.11418710247946
2018-Jan-11 17:34:32Z,37.42175906122273,-122.11418710247946
2018-Jan-11 17:34:32Z,37.421759100292356,-122.11418708948094
2018-Jan-11 17:34:32Z,37.421759145041996,-122.11418708145935
2018-Jan-11 17:34:32Z,37.421759145041996,-122.11418708145935
2018-Jan-11 17:34:33Z,37.421759165860024,-122.11418705568481
2018-Jan-11 17:34:33Z,37.42175918827393,-122.1141870293884
2018-Jan-11 17:34:33Z,37.42175918827393,-122.1141870293884
2018-Jan-11 17:34:33Z,37.42175918712099,-122.11418698388279
2018-Jan-11 17:34:33Z,37.4217591950222,-122.11418694454206
2018-Jan-11 17:34:33Z,37.4217591950222,-122.11418694454206
2018-Jan-11 17:34:33Z,37.42175921123499,-122.11418688626308
2018-Jan-11 17:34:33Z,37.42175924070331,-122.11418683778831
2018-Jan-11 17:34:33Z,37.42175924070331,-122.11418683778831
2018-Jan-11 17:34:33Z,37.421759250493515,-122.11418677300875
2018-Jan-11 17:34:33Z,37.421759265364464,-122.11418671986448
2018-Jan-11 17:34:33Z,37.421759265364464,-122.11418671986448
2018-Jan-11 17:34:33Z,37.42175929095058,-122.11418668319624
2018-Jan-11 17:34:33Z,37.421759326444146,-122.11418665797183
2018-Jan-11 17:34:33Z,37.421759326444146,-122.11418665797183
2018-Jan-11 17:34:34Z,37.421759371929845,-122.11418662030984
2018-Jan-11 17:34:34Z,37.421759420444445,-122.11418658425647
2018-Jan-11 17:34:34Z,37.421759420444445,-122.11418658425647
2018-Jan-11 17:34:34Z,37.42175941746765,-122.11418650590532
2018-Jan-11 17:34:34Z,37.421759413839474,-122.11418643293965
2018-Jan-11 17:34:34Z,37.421759413839474,-122.11418643293965
2018-Jan-11 17:34:34Z,37.42175938917181,-122.11418631949384
2018-Jan-11 17:34:34Z,37.42175938121197,-122.11418622340119
2018-Jan-11 17:34:34Z,37.42175938121197,-122.11418622340119
2018-Jan-11 17:34:34Z,37.42175938643602,-122.11418615227137
2018-Jan-11 17:34:34Z,37.42175940832231,-122.11418610332937
2018-Jan-11 17:34:34Z,37.42175940832231,-122.11418610332937
